fecha,dato
2018-02-01,0.054472967250705606
2018-02-15,0.052322013500913256
2018-03-01,0.051734133886095046
2018-03-15,0.04897829874861448
2018-04-01,0.04692631077972553
2018-04-15,0.04410112803961597
2018-05-01,0.044591902339129685
2018-05-15,0.04554063156226529
2018-06-01,0.04536103682369852
2018-06-15,0.04758401948919899
2018-07-01,0.048482170334656294
2018-07-15,0.04774648552492833
2018-08-01,0.048106327469043864
2018-08-15,0.04999136212937105
2018-09-01,0.048752705003827446
2018-09-15,0.051659896244943715
2018-10-01,0.04935218862759694
2018-10-15,0.0487396099067845
2018-11-01,0.04560796677434209
2018-11-15,0.04871996555621316
2018-12-01,0.05004543170561804
2018-12-15,0.04658043590115524
2019-01-01,0.04523915768630271
2019-01-15,0.04208794588151288
2019-02-01,0.038917269000841026
2019-02-15,0.03989024371771732
2019-03-01,0.03949930754302411
2019-03-15,0.04059203467125694
2019-04-01,0.043839885442395365
2019-04-15,0.044431349885217575
2019-05-01,0.044323088028570545
2019-05-15,0.041312712555516606
2019-06-01,0.040008340965342004
2019-06-15,0.03893591875873015
2019-07-01,0.03842006517599805
2019-07-15,0.0371999999999999
2019-08-01,0.03287723109733598
2019-08-15,0.030365358054868175
2019-09-01,0.02986169632677349
2019-09-15,0.03007824106170154
2019-10-01,0.030067474253245408
2019-10-15,0.03032243446393923
2019-11-01,0.031008890455489047
2019-11-15,0.028495310959960163
2019-12-01,0.026336985317664485
2019-12-15,0.030225648594065513
2020-01-01,0.03184132680277396
2020-01-15,0.03291566452013339
2020-02-01,0.03521051558601673
2020-02-15,0.03869122636936506
2020-03-01,0.037122274331576666
2020-03-15,0.027864434936302862
2020-04-01,0.02081139312663649
2020-04-15,0.022131669917537344
2020-05-01,0.028251815980629535
2020-05-15,0.028503332816617544
2020-06-01,0.03167837248728511
2020-06-15,0.03499946794617537
2020-07-01,0.03585968703571507
2020-07-15,0.036608175858079406
2020-08-01,0.0398969529727331
2020-08-15,0.041071583555936986
2020-09-01,0.04096190687062595
2020-09-15,0.03932427625063695
2020-10-01,0.04085424248228309
2020-10-15,0.040875060954038256
2020-11-01,0.03429282329366834
2020-11-15,0.03233611340411602
2020-12-01,0.03219462382874916
2020-12-15,0.030809104189246428
2021-01-01,0.03334962589765755
2021-01-15,0.03735000845022807
2021-02-01,0.03844855395926339
2021-02-15,0.03675530375859837
2021-03-01,0.04115464225110488
2021-03-15,0.052235440040593106
2021-04-01,0.06054611707917279
2021-04-15,0.06115971054471259
2021-05-01,0.057965281113717015
2021-05-15,0.059901279225305526
2021-06-01,0.06017183905347667
2021-06-15,0.05739735117907108
2021-07-01,0.05752018701511585
2021-07-15,0.05860468577062239
2021-08-01,0.055828237935737546
2021-08-15,0.0560135610804402
2021-09-01,0.05872452188066424
2021-09-15,0.061269045394414245
2021-10-01,0.061222236534604235
2021-10-15,0.06355753155371024
2021-11-01,0.070461849233312
2021-11-15,0.07704892418268217
2021-12-01,0.07449985343690457
2021-12-15,0.0725949494395377
2022-01-01,0.07125964197351187
2022-01-15,0.07014590347923688
2022-02-01,0.07221680393006791
2022-02-15,0.07337120427803634
2022-03-01,0.07286778665329363
2022-03-15,0.07619149677177384
2022-04-01,0.07720522614500402
2022-04-15,0.07645466847090665
2022-05-01,0.07582731635224049
2022-05-15,0.07722388616831233
2022-06-01,0.07883758624660109
2022-06-15,0.0809054909309479
2022-07-01,0.08156974644860715
2022-07-15,0.08144581700609743
2022-08-01,0.08619962388175129
2022-08-15,0.08770821820478414
2022-09-01,0.08756835135654528
2022-09-15,0.0864278242677825
2022-10-01,0.085330327726721
2022-10-15,0.08282878883409195
2022-11-01,0.08135764770465936
2022-11-15,0.07460062807209189
2022-12-01,0.0777145974885125
2022-12-15,0.0786351160134342
2023-01-01,0.07935807081599733
2023-01-15,0.07884364903496466
2023-02-01,0.07756057709314157
2023-02-15,0.07483078781169028
2023-03-01,0.07124911314218929
2023-03-15,0.06575224249666012
2023-04-01,0.06235139143186186
2023-04-15,0.06270468755168879
2023-05-01,0.06001423393303429
2023-05-15,0.056696863191591174
2023-06-01,0.05176348888378057
2023-06-15,0.04934374616674164
2023-07-01,0.04792808344665289
2023-07-15,0.04778694917457438
2023-08-01,0.04673834777473029
2023-08-15,0.04603958000677433
2023-09-01,0.04438304673632798
2023-09-15,0.04469851967745808
2023-10-01,0.04265789011199694
2023-10-15,0.042473937353933566
2023-11-01,0.04319063370059251
2023-11-15,0.043279386306243284
2023-12-01,0.04462216315843581
2023-12-15,0.048593714190881654
2024-01-01,0.048963151766890034
2024-01-15,0.04871585813289858
2024-02-01,0.04452798924512691
2024-02-15,0.04347995723794584
